HOLDING_ID	CURRENCY_SOLD_AMOUNT	DESC_CURRENCY_SOLD	CURRENCY_PURCHASED_AMOUNT	DESC_CURRENCY_PURCHASED	SETTLEMENT_DATE	UNREALIZED_APPRECIATION
158499944	-50469247	EUR	59653075.32	USD	17-DEC-2025	133176.96
158506611	-68902361.01	USD	381143745.3	BRL	17-DEC-2025	1408545.83
159795536	347816000	EUR	408961705	USD	17-OCT-2025	136850.45
156391402	3118199.49	NOK	306406	USD	02-OCT-2025	-3850.1
156389678	1702741.48	PEN	463079	USD	12-DEC-2025	-17718.72
156393306	104235.86	USD	4486207.18	TRY	22-OCT-2025	147.17
156396091	529000	SGD	408031.57	USD	02-SEP-2025	-4251.18
156421864	511029.11	USD	437000	EUR	03-OCT-2025	1203.06
156393650	2980552.32	USD	10862000	PLN	17-SEP-2025	-174.85
156395659	3043000	GBP	4090400.6	USD	02-SEP-2025	-22518.17
156394603	1060641590	KRW	764498	USD	17-SEP-2025	-53.82
156397470	1479827.16	USD	27664000	MXN	17-SEP-2025	150.59
156397827	3723100	USD	549051141	JPY	02-SEP-2025	13085.51
156420735	659000	EUR	770782.68	USD	03-OCT-2025	-1668.13
156399471	5810713.06	BRL	1051351.22	USD	02-OCT-2025	-12322
156390943	553749.6	TRY	12893.79	USD	17-OCT-2025	-48.23
156392080	14147719	TWD	466675	USD	15-DEC-2025	114.96
156395372	156894750	TWD	5150000	USD	26-SEP-2025	7927.38
156393053	3334713.53	CHF	4143015.94	USD	02-SEP-2025	-24594.55
156391358	2833426.73	MXN	148636.44	USD	17-DEC-2025	-1489.15
156397768	4220000	SEK	430339.7	USD	02-SEP-2025	-15537
156397477	7203625.69	THB	223240.87	USD	20-OCT-2025	-688.14
156397272	75534054.07	INR	861316	USD	17-SEP-2025	4774.78
156421689	15829892	USD	89260012.02	BRL	02-OCT-2025	509494.08
156397340	2310650.6	CNY	322116.42	USD	15-SEP-2025	-2253.31
156398264	2503132.05	USD	1864000	GBP	02-SEP-2025	16250.33
156390954	1282436	USD	4747901.25	PLN	17-SEP-2025	20320.21
156406827	172000	EUR	200424.69	USD	17-SEP-2025	-979.19
156416922	107390477	TWD	3601048.8	USD	20-OCT-2025	74362.72
156444450	140655000	EUR	166416385.22	USD	03-OCT-2025	1546782.18
156421871	227976.88	USD	195000	EUR	03-OCT-2025	593.54
156412185	29154866	TWD	980325	USD	20-OCT-2025	22883.87
156403300	173333000	EUR	201110826.58	USD	02-SEP-2025	-1671450.67
156369458	5192000	AUD	3415053.58	USD	03-OCT-2025	15360.53
156369347	2346000	EUR	2762641.86	USD	03-OCT-2025	12763.87
156368040	539650000	JPY	3758223.75	USD	03-OCT-2025	73771.03
156375118	1178621.7	USD	1000000	EUR	03-OCT-2025	-6465.69
156392878	108274.48	USD	4662894.62	TRY	21-OCT-2025	316.68
156389872	743000	MXN	39134.72	USD	17-DEC-2025	-232.21
156398533	3370436.79	NOK	326835.4	USD	02-SEP-2025	-8459.71
156389753	1253549.68	USD	1015179.69	CHF	02-SEP-2025	15187.04
156398976	75748.96	USD	259212.94	ILS	15-OCT-2025	1933
156396847	320000	USD	1796571.52	BRL	03-SEP-2025	11357.66
156393529	17636400000	IDR	1080000	USD	29-SEP-2025	10987.25
156397192	85929569.56	ZAR	4877346	USD	18-SEP-2025	10964.23
156391955	1355451.93	PEN	366091	USD	05-DEC-2025	-16714.98
156393349	248195.27	USD	343758615	KRW	17-SEP-2025	-400.65
156397236	741064.74	USD	13034000	ZAR	18-SEP-2025	-2920.46
156397242	2038000	ILS	603911.8	USD	13-NOV-2025	-7059.17
156398826	3015301800	KRW	2170000	USD	26-SEP-2025	-4581.38
156389825	2181946.88	SGD	1686379.48	USD	02-SEP-2025	-14148.05
156421891	10863562.71	USD	60000000	BRL	02-OCT-2025	119666.43
156396923	108539.11	USD	4674291.04	TRY	21-OCT-2025	317.45
156397872	11008975.43	SGD	8600795.65	USD	02-OCT-2025	213.09
156394662	10612954.46	SEK	1121238.22	USD	02-OCT-2025	-2173.5
156391375	1270396	USD	4713486.76	PLN	17-SEP-2025	22917.36
156398703	1031337	USD	16829357166	IDR	17-SEP-2025	-11023.56
156389050	755561	USD	2581600.82	ILS	15-OCT-2025	18103.37
156394066	1013000	GBP	1354887.3	USD	17-SEP-2025	-14466.44
156393284	2453182969	KRW	1773287	USD	17-SEP-2025	4937.04
156396772	14254369.69	PEN	3980333.32	USD	26-JAN-2026	-39806.71
156417281	34392573.3	BRL	6070216.74	USD	17-SEP-2025	-250114.57
156402672	1975000	GBP	2682686.94	USD	17-SEP-2025	12920.28
156390466	2904920	TWD	97513.25	USD	20-OCT-2025	2116.14
156396875	29085251	TWD	975295.11	USD	20-OCT-2025	20140.12
156399588	778529	USD	68005286.68	INR	17-OCT-2025	-8491.74
156393040	1027000	AUD	675512.33	USD	03-OCT-2025	3038.38
156396684	861316	USD	75652485.02	INR	17-OCT-2025	-4688.01
156390974	15476524.6	BRL	2839000	USD	03-SEP-2025	-15473.03
156395828	702248.64	PEN	197127.96	USD	07-OCT-2025	-1477.58
156394576	106493.85	USD	4480675.49	TRY	04-SEP-2025	2303.6
156391598	174000	USD	8169300	TRY	17-DEC-2025	7715.26
156421016	3717000	GBP	5030963.59	USD	17-SEP-2025	6395.14
156409270	118419.1	INR	1348	USD	17-SEP-2025	5.15
156390809	30583000	JPY	214440.59	USD	17-SEP-2025	6005.55
156410145	24339118.79	EUR	28662598.16	USD	10-OCT-2025	120286.22
156396150	99000	GBP	135145.04	USD	17-SEP-2025	1318.76
156419902	638353.64	USD	26849792.45	TRY	05-SEP-2025	13026.57
156401355	13280.09	USD	18274.22	CAD	02-SEP-2025	26.22
156401253	7300000	EUR	8490273.76	USD	17-SEP-2025	-57681.71
156412229	5170993.31	GBP	6984104.38	USD	02-OCT-2025	-6944.57
156443754	28000	AUD	18302.01	USD	03-OCT-2025	-32.24
156421102	155395.14	USD	133000	EUR	03-OCT-2025	501.61
156419777	112809	USD	4904709.7	TRY	27-OCT-2025	801.16
156412377	18248.08	CAD	13280.09	USD	02-OCT-2025	-25.75
156394042	1096000	CAD	810601.42	USD	03-OCT-2025	11399.46
156407658	1414801	USD	208766337	JPY	02-OCT-2025	10390.42
156401891	1081439.41	USD	6070216.74	BRL	17-SEP-2025	34085.75
156455548	4447873.18	USD	3844000	EUR	03-OCT-2025	57894.51
156389881	637736.26	USD	6115000	SEK	02-SEP-2025	8362.32
156401590	210128.51	USD	155000	GBP	03-OCT-2025	-570.53
156418569	589453.91	USD	436000	GBP	03-OCT-2025	12.42
156451575	453000	EUR	526018.16	USD	03-OCT-2025	-4968.51
156369125	39000	CAD	28335.31	USD	03-OCT-2025	-103.45
156369961	420618.42	USD	360000	EUR	03-OCT-2025	1357.74
156390385	731244.91	USD	30851222.75	TRY	10-SEP-2025	13920.68
156411145	2755630.45	EUR	3224062	USD	02-SEP-2025	249.93
156406496	1314401.74	USD	1125000	EUR	02-SEP-2025	1735.76
156413174	199000	EUR	233737.88	USD	17-SEP-2025	718.27
156418968	1215449.1	USD	1030585.55	EUR	10-OCT-2025	-6888.74
156409623	9019372.79	USD	174842796.38	MXN	17-SEP-2025	334424.48
156401603	199202.34	GBP	270969.78	USD	17-SEP-2025	1691.92
156416340	1500000	EUR	1740140.55	USD	17-SEP-2025	-16288.66
156461361	372808.65	USD	275000	GBP	03-OCT-2025	-1012.23
156454924	756603.74	USD	647000	EUR	03-OCT-2025	1781.2
156392981	7400000	BRL	1283301.9	USD	02-APR-2026	-25066.35
156397430	1644784.01	USD	1319000	CHF	02-SEP-2025	3656.91
156393384	871309	USD	76494831.04	INR	17-SEP-2025	-3872.76
156393658	300465725	KRW	216970.96	USD	17-SEP-2025	383.55
156396037	1245195.17	USD	6900000	BRL	02-OCT-2025	17876.18
156394279	96800277	IDR	5959.87	USD	17-SEP-2025	91.16
156393693	3171706.87	PLN	867436	USD	15-OCT-2025	-2448.34
156417465	226613.24	GBP	304228.89	USD	10-OCT-2025	-2160.6
156393907	4648000	SGD	3623473.12	USD	02-SEP-2025	996.31
156390583	854395	USD	75255966	INR	17-OCT-2025	-2256.87
156392976	69630961.14	ZAR	3958250	USD	18-SEP-2025	14894.51
156390034	75135496.3	INR	854395	USD	17-SEP-2025	2373.35
156399732	58106.69	BRL	10651.03	USD	02-OCT-2025	14.38
156391205	2633000	MXN	139001.23	USD	17-SEP-2025	-1859.87
156395983	27219131	TWD	922151	USD	20-OCT-2025	28279.09
156393096	1069707.67	USD	792000	GBP	02-OCT-2025	1055.81
156398657	120476.31	USD	400000	ILS	13-NOV-2025	-560.52
156406659	4650393.31	GBP	6253114.16	USD	02-SEP-2025	-32357.4
156402606	2727871.99	USD	52000878.17	MXN	17-DEC-2025	27329.85
156395592	22875000	MXN	1227875.89	USD	17-SEP-2025	4101.64
156396668	855819	USD	14017716147	IDR	17-SEP-2025	-5966.92
156392679	752000	MXN	40012.52	USD	17-SEP-2025	-218.22
156393801	1708610.79	USD	1467000	EUR	02-SEP-2025	7632.51
156398168	690390.7	USD	11387649401	IDR	17-SEP-2025	8.32
156410198	64200000	BRL	11133511.09	USD	02-APR-2026	-217467.53
156398820	77452000	EUR	91637566.16	USD	03-OCT-2025	851739.18
156407720	1485110.92	USD	62643463.72	TRY	12-SEP-2025	25277.11
156399323	7162202.96	PEN	1962570	USD	22-SEP-2025	-63828.5
156398258	1147000	AUD	740696.81	USD	02-SEP-2025	-9957.34
156405651	69000	EUR	80174.56	USD	03-OCT-2025	-704.2
156461736	33076000	GBP	45156182.1	USD	03-OCT-2025	437860.54
156391366	171000	GBP	228152.61	USD	17-SEP-2025	-3001.87
156397124	15136655	TWD	501995	USD	15-DEC-2025	2822.07
156392530	754000	AUD	487956.76	USD	02-SEP-2025	-5498.54
156377992	134687.03	USD	207000	AUD	03-OCT-2025	855.43
156366924	97265000	GBP	132788609.63	USD	03-OCT-2025	1287595.42
156375828	530000	CAD	388850.75	USD	03-OCT-2025	2375.35
156368314	5109259.86	USD	4367000	EUR	03-OCT-2025	9545.42
156373425	2733000	GBP	3667919.4	USD	03-OCT-2025	-27061.03
156378505	88000	CAD	63636.5	USD	03-OCT-2025	-533
156376712	54333.72	USD	75000	CAD	03-OCT-2025	356.2
156376547	183000	AUD	119616.69	USD	03-OCT-2025	-210.7
156391037	64300000	BRL	11114376.09	USD	02-APR-2026	-254283.19
156401391	302268.12	EUR	354038.28	USD	10-OCT-2025	-429.4
156411987	5742716.61	USD	242888199.02	TRY	19-SEP-2025	77265.97
156407321	380563	USD	490355.43	SGD	02-SEP-2025	1601.62
156445180	400000	EUR	464639.76	USD	03-OCT-2025	-4222.64
156397916	1590000	EUR	1849275.74	USD	02-SEP-2025	-10865.27
156393436	630000	USD	876323700	KRW	30-SEP-2025	2122.96
156391013	67562203.7	INR	771170	USD	17-SEP-2025	5027.99
156390625	3153186.98	PEN	859085.38	USD	10-NOV-2025	-31950.05
156406140	71643151.19	USD	61165500.89	EUR	02-SEP-2025	-85631.51
156421479	115623.38	INR	1317	USD	17-SEP-2025	5.85
156394498	1250583.18	USD	1005919.76	CHF	02-SEP-2025	6580.8
156398018	367787.54	USD	6031991497	IDR	17-SEP-2025	-2085.99
156390752	14070095.82	PEN	3851655.03	USD	17-SEP-2025	-129753.41
156391534	2308674.51	ILS	690114.49	USD	15-OCT-2025	-1758.25
156397729	1197478.55	USD	50510842.72	TRY	12-SEP-2025	20381.51
156389127	31786888	TWD	1077887	USD	20-OCT-2025	34010.68
156389298	2456275.2	USD	2099000	EUR	02-SEP-2025	-655.09
156392469	7400000	BRL	1279103.94	USD	02-APR-2026	-29264.31
156399116	114317.86	CHF	142963.8	USD	02-OCT-2025	-419.19
156391965	415655.47	SGD	326342.15	USD	02-SEP-2025	2395.87
156392002	7626075	TWD	250000	USD	30-SEP-2025	-18.99
156416740	489190.9	SGD	380563	USD	02-OCT-2025	-1609.41
156395583	11797618.31	USD	16326771.17	CAD	02-SEP-2025	90663.02
156398742	6088017.44	SEK	630206.33	USD	02-SEP-2025	-13041.33
156419116	5115500.92	USD	28589000	BRL	17-SEP-2025	138306.36
156393963	5922000	CAD	4284641.42	USD	02-SEP-2025	-27442.17
156389068	1051351.22	USD	5768764.14	BRL	03-SEP-2025	12633.24
156391704	1249309.71	USD	6900000	BRL	02-OCT-2025	13761.64
156390078	306406	USD	3118689.74	NOK	02-SEP-2025	3845.01
156389959	2044000	EUR	2389913.89	USD	02-SEP-2025	-1361.72
156392822	2710175.37	PEN	732183	USD	05-DEC-2025	-33223.22
156393771	2859145.36	USD	121539410.11	TRY	30-SEP-2025	24615.97
156412742	777065276	JPY	5468888.03	USD	17-SEP-2025	172885.9
156420404	1949744.65	USD	82854398.9	TRY	01-OCT-2025	14371.65
156391919	515186.68	GBP	691837.5	USD	10-OCT-2025	-4713.97
156389075	2580336.19	ILS	775388	USD	15-OCT-2025	2102.61
156397179	61165500.89	EUR	71781996.88	USD	02-OCT-2025	91087.27
156447100	900000	EUR	1065214.62	USD	03-OCT-2025	10274.21
156401503	14000	EUR	16470.02	USD	17-SEP-2025	76.68
156455965	206258.8	USD	175000	EUR	03-OCT-2025	-1131.5
156393525	8169300	TRY	174000	USD	17-DEC-2025	-7715.26
156397141	2580278.59	ILS	755561	USD	13-NOV-2025	-17979.38
156409834	30898.23	CAD	22341	USD	02-OCT-2025	-188.87
156403857	1463000	EUR	1728417.31	USD	17-SEP-2025	15313.36
156366458	1529000	EUR	1776162.39	USD	03-OCT-2025	-16064.14
156382807	2087384.36	USD	1785000	EUR	03-OCT-2025	4914.11
156382259	1021009.98	USD	872000	EUR	03-OCT-2025	1110.06
156411457	1534382	USD	226277615	JPY	02-SEP-2025	5392.86
156419048	1771824	USD	261891710	JPY	02-SEP-2025	10297.81
156399493	209000	EUR	245403.81	USD	17-SEP-2025	674.67
156406229	19507000	AUD	12725098.85	USD	02-SEP-2025	-41257.31
156406600	4919105.14	USD	3591000	GBP	17-SEP-2025	-64861.04
156411154	140000	GBP	192231.62	USD	17-SEP-2025	2982.34
156417396	500000	EUR	591785.9	USD	03-OCT-2025	5707.9
156411008	282877.43	SGD	220238	USD	02-SEP-2025	-226.06
156460470	2950000	EUR	3389453.24	USD	03-OCT-2025	-68406.98
156444501	24000	CAD	17608.34	USD	03-OCT-2025	107.57
156398229	33069086	IDR	2027	USD	17-SEP-2025	22.12
156399552	318403.05	USD	5981000	MXN	17-SEP-2025	1570.45
156389215	17531950000	IDR	1070000	USD	30-SEP-2025	7353.45
156411076	1100000	BRL	179476.59	USD	02-OCT-2025	-21882.61
156395532	32218316.77	BRL	5933391.67	USD	03-SEP-2025	-8918.94
156394221	6390000	USD	560077110	INR	26-SEP-2025	-41429.06
156398198	7621000	TWD	250000	USD	30-SEP-2025	147.39
156392418	5870000	USD	32143415.6	BRL	03-SEP-2025	58495.92
156391605	1422286.52	USD	7928536.21	BRL	03-SEP-2025	40043.9
156419192	2654806.92	USD	51396000	MXN	17-DEC-2025	68346.2
156396998	2082000	SGD	1616570.95	USD	02-SEP-2025	-6061.74
156396709	300084.52	USD	1009000	ILS	15-OCT-2025	2296.6
156394026	52051.47	USD	44862.02	EUR	02-SEP-2025	432.61
156409723	22376383.34	USD	16605172.58	GBP	02-SEP-2025	67167.77
156390653	650000	USD	3553745.65	BRL	02-OCT-2025	526.71
156419418	209461288	JPY	1414801	USD	02-SEP-2025	-10542.05
156394191	501995	USD	15225508	TWD	20-OCT-2025	-1991.75
156392498	7145377	USD	1048374715	JPY	02-OCT-2025	11594.12
156397594	118709.52	USD	1957911726	IDR	17-SEP-2025	-7.21
156417708	321900000	BRL	52325042.71	USD	02-OCT-2025	-6599981.62
156390281	66365000	ZAR	3746860.7	USD	18-SEP-2025	-11536.18
156397859	762598	USD	66828369.24	INR	17-SEP-2025	-4777.52
156391799	450000	USD	14541975	THB	20-OCT-2025	2045.99
156389976	15841241.24	MXN	821658.19	USD	17-SEP-2025	-25821.73
156391141	13272000	EUR	15484009.73	USD	02-SEP-2025	-42903.11
156391426	117300000	BRL	19067187.05	USD	02-OCT-2025	-2405025.92
156392665	16303529.86	CAD	11797618.31	USD	02-OCT-2025	-90325.38
156419396	6981417.79	USD	5963000	EUR	17-SEP-2025	973.78
156409474	5196600	GBP	7066497.77	USD	17-SEP-2025	41834.76
156421098	10845830.4	USD	60100000	BRL	02-OCT-2025	155704.12
156398100	118000	CAD	85611.84	USD	03-OCT-2025	-433.63
156454252	757000	GBP	1021491.94	USD	03-OCT-2025	-1962.21
156458612	7735000	CAD	5720804.76	USD	03-OCT-2025	80451.48
156393844	2364507.63	SGD	1851017	USD	02-SEP-2025	8208.47
156396733	5947000	AUD	3862796.54	USD	02-SEP-2025	-29217.61
156389335	1074000	EUR	1259690.84	USD	02-SEP-2025	3218.24
156371774	324000	CAD	237887.14	USD	03-OCT-2025	1626.71
156367160	879000	EUR	1028091.32	USD	03-OCT-2025	-2233.81
156369252	817000	GBP	1087276.18	USD	03-OCT-2025	-17297.19
156381600	1336295.24	USD	1143000	EUR	03-OCT-2025	3479.07
156369935	307571.72	USD	422000	CAD	03-OCT-2025	150.2
156367182	909000	EUR	1055519.89	USD	03-OCT-2025	-9969.92
156419481	458000	EUR	538491.21	USD	17-SEP-2025	2194.83
156410488	2164000	EUR	2519932.77	USD	17-SEP-2025	-14009.1
156391722	16605172.58	GBP	22298787.36	USD	02-SEP-2025	-144763.75
156418357	16200000	BRL	2800006.91	USD	02-APR-2026	-64258.72
156418319	539904.85	SGD	417575.1	USD	02-SEP-2025	-3206.48
156407771	33848.01	CAD	24561.54	USD	02-SEP-2025	-84.77
156402265	520600	GBP	691223.21	USD	02-SEP-2025	-12419.75
156180187	9550011.49	EUR	10986400.07	USD	17-SEP-2025	-199872.13
156395935	4727374.95	USD	200502153.75	TRY	25-SEP-2025	51313.98
156455769	165350000	JPY	1151528.39	USD	03-OCT-2025	22603.61
156393893	219983.91	USD	304684821	KRW	17-SEP-2025	-355.21
156389797	660000	USD	3615981.6	BRL	02-OCT-2025	1919.24
156393426	3590000	USD	58721630000	IDR	26-SEP-2025	-30470.95
156389203	512529.52	USD	2800000	BRL	02-OCT-2025	21.17
156392992	1792608	USD	2309775.41	SGD	02-SEP-2025	7544.3
156391786	1142408	SGD	889437	USD	02-SEP-2025	-912.93
156398604	23997772.32	EUR	28023734.59	USD	02-SEP-2025	-51259.32
156391633	26390512.65	CNY	3678786	USD	15-SEP-2025	-25920.95
156405045	2294519.39	USD	1983000	EUR	03-OCT-2025	29865.97
156391023	120000	CHF	148831.73	USD	02-SEP-2025	-1140.15
156389914	3000000	BRL	525757.75	USD	02-APR-2026	-4661.81
156389517	155498.1	USD	4722322	TWD	20-OCT-2025	-417.8
156398736	817784.3	NZD	480145.7	USD	02-OCT-2025	-2809.71
156398345	5933391.67	USD	32453279.08	BRL	02-OCT-2025	7305
156402591	1014672.87	USD	17948294.73	ZAR	20-OCT-2025	-517.43
156390684	583406	USD	9570419552	IDR	17-SEP-2025	-3180.17
156389946	45910000	CNY	6427825.96	USD	15-SEP-2025	-17031.64
156394300	32376053	TWD	1087905	USD	20-OCT-2025	24680.6
156395807	310122.77	USD	1700000	BRL	02-OCT-2025	1068.72
156389144	121000	CHF	151680.74	USD	02-OCT-2025	-83.31
156389894	2386858.2	PEN	669000	USD	17-SEP-2025	-6408.15
156395085	2470060.98	USD	47233000	MXN	17-SEP-2025	56825.55
156399126	171872.77	USD	3245000	MXN	17-SEP-2025	1729.3
156391284	37809000	PEN	10450826.47	USD	17-SEP-2025	-247968.6
156398181	14784.57	CAD	10690	USD	02-OCT-2025	-90.37
156408839	939491.29	USD	39815640.87	TRY	23-SEP-2025	11157.26
156392221	69701417.99	ZAR	3958250	USD	18-SEP-2025	10904.38
156398464	450000	USD	14535990	THB	20-OCT-2025	1859.94
156410203	112810	USD	4833570.07	TRY	10-OCT-2025	862.49
156444945	167000	GBP	222246.17	USD	03-OCT-2025	-3535.66
156394994	10428319.22	CAD	7567226.54	USD	02-SEP-2025	-26117.63
156390480	6809343	PEN	1923000	USD	17-SEP-2025	-3836.61
156396100	2559393.83	USD	9488952.62	PEN	17-SEP-2025	125690.66
156390588	2006916.44	USD	85404329.1	TRY	03-OCT-2025	14004.69
156411049	2109348	USD	37174094.48	ZAR	20-OCT-2025	-8852.63
156373737	3474699.53	USD	2972000	EUR	03-OCT-2025	8948.12
156374971	8522424.87	USD	7298000	EUR	03-OCT-2025	31969.66
156405214	2403798	USD	42435447.99	ZAR	20-OCT-2025	-6013.65
156400964	118000	CAD	86574.32	USD	03-OCT-2025	528.85
156408226	6982212.32	USD	5170993.31	GBP	02-SEP-2025	6902.19
156419794	1809772.74	GBP	2442362.69	USD	10-OCT-2025	-4517.08
156391388	180000	EUR	213385.27	USD	17-SEP-2025	2613.77
156410185	2772862.43	USD	15200000	BRL	02-OCT-2025	9555.62
156420671	354277.38	EUR	414027.75	USD	10-OCT-2025	-1430.82
156420498	386967.37	USD	331826.98	EUR	10-OCT-2025	2163.78
156398085	426000	GBP	571728.38	USD	03-OCT-2025	-4218.08
156399908	1047251.06	USD	44316523.11	TRY	17-SEP-2025	16532.73
156403901	1833330.77	USD	273270234	JPY	02-SEP-2025	26219.66
156415001	3255558.13	USD	2808000	EUR	02-SEP-2025	29521.08
156452064	582000	EUR	680913.46	USD	03-OCT-2025	-1281.34
156396203	1800000	BRL	311111.88	USD	02-APR-2026	-7139.86
156394385	1125361.05	USD	4116759.78	PLN	17-SEP-2025	4218.96
156395184	89143031.8	MXN	4598497.92	USD	17-SEP-2025	-170505.23
156407111	222536.59	USD	9566625.47	TRY	14-OCT-2025	1648.14
156398413	1423658	USD	23224844783	IDR	17-SEP-2025	-15605.34
156390455	2304290.03	SGD	1792608	USD	02-OCT-2025	-7581.02
156394530	630000	USD	876600938	KRW	29-SEP-2025	2288.75
156390711	4091529.55	USD	3043000	GBP	02-OCT-2025	22527.59
156393680	466675	USD	14231721	TWD	20-OCT-2025	692.44
156397540	5752261.92	USD	504369829.67	INR	17-SEP-2025	-32807.92
156389577	4143015.94	USD	3322371.49	CHF	02-OCT-2025	24063.11
156392634	18974382.25	CNY	2646505	USD	15-SEP-2025	-17123.66
156402990	231000	EUR	268234.43	USD	03-OCT-2025	-2533.61
156402701	4448024.02	USD	24300000	BRL	02-OCT-2025	183.78
156390916	52423991	TWD	1763811	USD	20-OCT-2025	42215.52
156398969	754000	AUD	491983.57	USD	02-OCT-2025	-1722.82
156391458	309467.24	USD	1039000	ILS	15-OCT-2025	1904.4
156389116	10690	USD	14805.65	CAD	02-SEP-2025	90.68
156390633	1800000	BRL	314328.12	USD	02-APR-2026	-3923.62
156398901	4299241	USD	635466942	JPY	02-SEP-2025	24987.11
156395643	585488.1	SGD	458340	USD	02-SEP-2025	2032.54
156396808	4128337.22	USD	615356322	JPY	02-SEP-2025	59042.06
156394060	5702576.77	PEN	1557230.14	USD	28-NOV-2025	-53562.68
156398491	8184000	AUD	5338709.64	USD	02-SEP-2025	-17309.16
156392038	16591435	TWD	545000	USD	20-OCT-2025	139.93
156397572	129497.12	USD	2433000	MXN	17-SEP-2025	664.31
156395613	67891621.45	INR	778529	USD	17-SEP-2025	8651.46
156398807	306767.84	USD	1700000	BRL	02-OCT-2025	4423.65
156459172	342549.87	USD	293000	EUR	03-OCT-2025	891.84
156394728	550552.24	USD	23211282.44	TRY	09-SEP-2025	10576.96
156393148	10296000	ZAR	579916.08	USD	18-SEP-2025	-3169.2
156394489	9811715	USD	55325317.37	BRL	02-OCT-2025	315795.63
156399688	2584000	EUR	2968931.24	USD	03-OCT-2025	-59919.88
156395418	10651.03	USD	57685.98	BRL	03-SEP-2025	-11.49
156396677	63100000	BRL	10704821.75	USD	02-APR-2026	-451669.7
156398095	24101653	TWD	812324	USD	20-OCT-2025	20829.57
156395320	891906	USD	78352158.29	INR	17-SEP-2025	-3408.04
156397447	5351917.47	CNY	746931	USD	15-SEP-2025	-4372.55
156398110	1047576268	KRW	754162	USD	17-SEP-2025	-971.83
156411935	315000	EUR	367807.48	USD	17-SEP-2025	-1042.65
156415469	20100000	BRL	3281471.93	USD	02-OCT-2025	-397909.83
156418469	14302000	EUR	16654394.39	USD	17-SEP-2025	-92572.61
156402049	603396	EUR	703679.81	USD	10-OCT-2025	-3918.4
156402651	92000	GBP	124000.73	USD	17-SEP-2025	-363.08
156420687	34071810.22	CAD	24655164.59	USD	02-OCT-2025	-188765.83
156395008	26000000	BRL	4556567.15	USD	02-APR-2026	-40402.39
156405659	144018.61	USD	123000	EUR	03-OCT-2025	156.58
156455857	98000	EUR	112972.29	USD	03-OCT-2025	-1899
156410112	16605172.58	GBP	22382377.8	USD	02-OCT-2025	-67385.21
