ACCESSION_NUMBER	ASSET_CAT	INSTRUMENT_KIND	NET_REALIZED_GAIN_MON1	NET_UNREALIZED_AP_MON1	NET_REALIZED_GAIN_MON2	NET_UNREALIZED_AP_MON2	NET_REALIZED_GAIN_MON3	NET_UNREALIZED_AP_MON3
0000940400-25-010616	Foreign Exchange Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-010616	Foreign Exchange Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-010616	Foreign Exchange Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-010616	Foreign Exchange Contracts		0	0	0	0	0	0
0000940400-25-010616	Interest Rate Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-010616	Interest Rate Contracts	Future Category	0	0	0	0	0	0
0000940400-25-010616	Interest Rate Contracts	Option Category	0	0	0	0	0	0
0000940400-25-010616	Interest Rate Contracts	Other Category	0	0	0	0	0	0
0000940400-25-010616	Interest Rate Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-010616	Interest Rate Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-010616	Interest Rate Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-010616	Interest Rate Contracts		0	0	0	0	0	0
0000940400-25-010616	Other Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-010616	Other Contracts	Future Category	0	0	0	0	0	0
0000940400-25-010616	Other Contracts	Option Category	0	0	0	0	0	0
0000940400-25-010616	Other Contracts	Other Category	0	0	0	0	0	0
0000940400-25-010616	Other Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-010616	Other Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-010616	Other Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-010616	Other Contracts		0	0	0	0	0	0
0000940400-25-010634	Commodity Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-010634	Commodity Contracts	Future Category	0	0	0	0	0	0
0000940400-25-010634	Commodity Contracts	Option Category	0	0	0	0	0	0
0000940400-25-010634	Commodity Contracts	Other Category	0	0	0	0	0	0
0000940400-25-010634	Commodity Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-010634	Commodity Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-010634	Commodity Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-010634	Commodity Contracts		0	0	0	0	0	0
0000940400-25-010634	Credit Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-010634	Credit Contracts	Future Category	0	0	0	0	0	0
0000940400-25-010634	Credit Contracts	Option Category	0	0	0	0	0	0
0000940400-25-010634	Credit Contracts	Other Category	0	0	0	0	0	0
0000940400-25-010634	Credit Contracts	Swap Category	3922223.78	-3068382.09	253121.95	2475228.08	16819277.54	-13933725.15
0000940400-25-010634	Credit Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-010634	Credit Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-010634	Credit Contracts		3922223.78	-3068382.09	253121.95	2475228.08	16819277.54	-13933725.15
0000940400-25-010634	Equity Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-010634	Equity Contracts	Future Category	-499979.35	-1459283.04	-2383835.31	-904008.08	-7561301.22	5103729.11
0000940400-25-010634	Equity Contracts	Option Category	-293975.59	254768.59	0	0	0	140967.2
0000940400-25-010634	Equity Contracts	Other Category	0	0	0	0	0	0
0000940400-25-010634	Equity Contracts	Swap Category	-1062347.27	-1351539.83	-3167074.2	3599008.35	149313.07	-833907.68
0000940400-25-010634	Equity Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-010634	Equity Contracts	Warrant Category	0	90702.24	0	445201.15	0	-420594
0000940400-25-010634	Equity Contracts		-1856302.21	-2465352.04	-5550909.51	3140201.42	-7411988.15	3990194.63
0000940400-25-010634	Foreign Exchange Contracts	Forward Category	-792415.17	28099535.76	-33535.97	-15397218.87	-725986.2	-2296438.19
0000940400-25-010634	Foreign Exchange Contracts	Future Category	0	0	0	0	0	0
0000940400-25-010634	Foreign Exchange Contracts	Option Category	3951379.65	-4293621.39	-1564131.52	1212441.6	-247052.04	-664802.31
0000940400-25-010634	Foreign Exchange Contracts	Other Category	0	0	0	0	0	0
0000940400-25-010634	Foreign Exchange Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-010634	Foreign Exchange Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-010634	Foreign Exchange Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-010634	Foreign Exchange Contracts		3158964.48	23805914.37	-1597667.49	-14184777.27	-973038.24	-2961240.5
0000940400-25-010634	Interest Rate Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-010634	Interest Rate Contracts	Future Category	-1109918.83	-19160900.53	9082040.08	14422956.35	4952692.91	-4987141.97
0000940400-25-010634	Interest Rate Contracts	Option Category	-1800566.78	-1817252.95	1535031.77	705759.4	0	-2792666.7
0000940400-25-010634	Interest Rate Contracts	Other Category	0	0	0	0	0	0
0000940400-25-010634	Interest Rate Contracts	Swap Category	55836.47	1027695.6	3402636.92	-165091.65	12428538.21	-9680900
0000940400-25-010634	Interest Rate Contracts	Swaption Category	88193.99	-2010527.43	1464358.86	-1743812.47	-814336.26	-218642.31
0000940400-25-010634	Interest Rate Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-010634	Interest Rate Contracts		-2766455.15	-21960985.31	15484067.63	13219811.63	16566894.86	-17679350.98
0000940400-25-010634	Other Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-010634	Other Contracts	Future Category	0	0	0	0	0	0
0000940400-25-010634	Other Contracts	Option Category	0	0	0	0	0	0
0000940400-25-010634	Other Contracts	Other Category	0	0	0	0	0	0
0000940400-25-010634	Other Contracts	Swap Category	-597855.92	4754942.5	260755	3874856.68	1518123.52	-4298741.92
0000940400-25-010634	Other Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-010634	Other Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-010634	Other Contracts		-597855.92	4754942.5	260755	3874856.68	1518123.52	-4298741.92
0000940400-25-010641	Commodity Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-010641	Commodity Contracts	Future Category	0	0	0	0	0	0
0000940400-25-010641	Commodity Contracts	Option Category	0	0	0	0	0	0
0000940400-25-010641	Commodity Contracts	Other Category	0	0	0	0	0	0
0000940400-25-010641	Commodity Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-010641	Commodity Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-010641	Commodity Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-010641	Commodity Contracts		0	0	0	0	0	0
0000940400-25-010641	Credit Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-010641	Credit Contracts	Future Category	0	0	0	0	0	0
0000940400-25-010641	Credit Contracts	Option Category	0	0	0	0	0	0
0000940400-25-010641	Credit Contracts	Other Category	0	0	0	0	0	0
0000940400-25-010641	Credit Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-010641	Credit Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-010641	Credit Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-010641	Credit Contracts		0	0	0	0	0	0
0000940400-25-010641	Equity Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-010641	Equity Contracts	Future Category	544774.82	1378060.88	0	212013.88	7809008.44	-3506970.32
0000940400-25-010641	Equity Contracts	Option Category	0	0	0	0	0	0
0000940400-25-010641	Equity Contracts	Other Category	0	0	0	0	0	0
0000940400-25-010641	Equity Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-010641	Equity Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-010641	Equity Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-010641	Equity Contracts		544774.82	1378060.88	0	212013.88	7809008.44	-3506970.32
0000940400-25-010641	Foreign Exchange Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-010641	Foreign Exchange Contracts	Future Category	0	0	0	0	0	0
0000940400-25-010641	Foreign Exchange Contracts	Option Category	0	0	0	0	0	0
0000940400-25-010641	Foreign Exchange Contracts	Other Category	0	0	0	0	0	0
0000940400-25-010641	Foreign Exchange Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-010641	Foreign Exchange Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-010641	Foreign Exchange Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-010641	Foreign Exchange Contracts		0	0	0	0	0	0
0000940400-25-010641	Interest Rate Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-010641	Interest Rate Contracts	Future Category	0	0	0	0	0	0
0000940400-25-010641	Interest Rate Contracts	Option Category	0	0	0	0	0	0
0000940400-25-010641	Interest Rate Contracts	Other Category	0	0	0	0	0	0
0000940400-25-010641	Interest Rate Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-010641	Interest Rate Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-010641	Interest Rate Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-010641	Interest Rate Contracts		0	0	0	0	0	0
0000940400-25-010641	Other Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-010641	Other Contracts	Future Category	0	0	0	0	0	0
0000940400-25-010641	Other Contracts	Option Category	0	0	0	0	0	0
0000940400-25-010641	Other Contracts	Other Category	0	0	0	0	0	0
0000940400-25-010641	Other Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-010641	Other Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-010641	Other Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-010641	Other Contracts		0	0	0	0	0	0
0000940400-25-010642	Commodity Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-010642	Commodity Contracts	Future Category	0	0	0	0	0	0
0000940400-25-010642	Commodity Contracts	Option Category	0	0	0	0	0	0
0000940400-25-010642	Commodity Contracts	Other Category	0	0	0	0	0	0
0000940400-25-010642	Commodity Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-010642	Commodity Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-010642	Commodity Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-010642	Commodity Contracts		0	0	0	0	0	0
0000940400-25-010642	Credit Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-010642	Credit Contracts	Future Category	0	0	0	0	0	0
0000940400-25-010642	Credit Contracts	Option Category	0	0	0	0	0	0
0000940400-25-010642	Credit Contracts	Other Category	0	0	0	0	0	0
0000940400-25-010642	Credit Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-010642	Credit Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-010642	Credit Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-010642	Credit Contracts		0	0	0	0	0	0
0000940400-25-010642	Equity Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-010642	Equity Contracts	Future Category	5526430.7	-5385419.75	6781477.09	14254112.07	16183700.2	-10890428.48
0000940400-25-010642	Equity Contracts	Option Category	0	0	0	0	0	0
0000940400-25-010642	Equity Contracts	Other Category	0	0	0	0	0	0
0000940400-25-010642	Equity Contracts	Swap Category	50314138.27	-35599531.03	22337999.63	69409844.94	72057444.39	-59197697.66
0000940400-25-010642	Equity Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-010642	Equity Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-010642	Equity Contracts		55840568.97	-40984950.78	29119476.72	83663957.01	88241144.59	-70088126.14
0000940400-25-010642	Foreign Exchange Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-010642	Foreign Exchange Contracts	Future Category	0	0	0	0	0	0
0000940400-25-010642	Foreign Exchange Contracts	Option Category	0	0	0	0	0	0
0000940400-25-010642	Foreign Exchange Contracts	Other Category	0	0	0	0	0	0
0000940400-25-010642	Foreign Exchange Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-010642	Foreign Exchange Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-010642	Foreign Exchange Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-010642	Foreign Exchange Contracts		0	0	0	0	0	0
0000940400-25-010642	Interest Rate Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-010642	Interest Rate Contracts	Future Category	0	0	0	0	0	0
0000940400-25-010642	Interest Rate Contracts	Option Category	0	0	0	0	0	0
0000940400-25-010642	Interest Rate Contracts	Other Category	0	0	0	0	0	0
0000940400-25-010642	Interest Rate Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-010642	Interest Rate Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-010642	Interest Rate Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-010642	Interest Rate Contracts		0	0	0	0	0	0
0000940400-25-010642	Other Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-010642	Other Contracts	Future Category	0	0	0	0	0	0
0000940400-25-010642	Other Contracts	Option Category	0	0	0	0	0	0
0000940400-25-010642	Other Contracts	Other Category	0	0	0	0	0	0
0000940400-25-010642	Other Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-010642	Other Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-010642	Other Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-010642	Other Contracts		0	0	0	0	0	0
0000940400-25-014353	Commodity Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-014353	Commodity Contracts	Future Category	0	0	0	0	0	0
0000940400-25-014353	Commodity Contracts	Option Category	0	0	0	0	0	0
0000940400-25-014353	Commodity Contracts	Other Category	0	0	0	0	0	0
0000940400-25-014353	Commodity Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-014353	Commodity Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-014353	Commodity Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-014353	Commodity Contracts		0	0	0	0	0	0
0000940400-25-014353	Credit Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-014353	Credit Contracts	Future Category	0	0	0	0	0	0
0000940400-25-014353	Credit Contracts	Option Category	0	0	0	0	0	0
0000940400-25-014353	Credit Contracts	Other Category	0	0	0	0	0	0
0000940400-25-014353	Credit Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-014353	Credit Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-014353	Credit Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-014353	Credit Contracts		0	0	0	0	0	0
0000940400-25-014353	Equity Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-014353	Equity Contracts	Future Category	795749.14	1381260.57	2920567.01	-2315196.73	-617776.16	193921.15
0000940400-25-014353	Equity Contracts	Option Category	0	0	0	0	0	0
0000940400-25-014353	Equity Contracts	Other Category	0	0	0	0	0	0
0000940400-25-014353	Equity Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-014353	Equity Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-014353	Equity Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-014353	Equity Contracts		795749.14	1381260.57	2920567.01	-2315196.73	-617776.16	193921.15
0000940400-25-014353	Foreign Exchange Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-014353	Foreign Exchange Contracts	Future Category	0	0	0	0	0	0
0000940400-25-014353	Foreign Exchange Contracts	Option Category	0	0	0	0	0	0
0000940400-25-014353	Foreign Exchange Contracts	Other Category	0	0	0	0	0	0
0000940400-25-014353	Foreign Exchange Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-014353	Foreign Exchange Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-014353	Foreign Exchange Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-014353	Foreign Exchange Contracts		0	0	0	0	0	0
0000940400-25-014353	Interest Rate Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-014353	Interest Rate Contracts	Future Category	0	0	0	0	0	0
0000940400-25-014353	Interest Rate Contracts	Option Category	0	0	0	0	0	0
0000940400-25-014353	Interest Rate Contracts	Other Category	0	0	0	0	0	0
0000940400-25-014353	Interest Rate Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-014353	Interest Rate Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-014353	Interest Rate Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-014353	Interest Rate Contracts		0	0	0	0	0	0
0000940400-25-014353	Other Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-014353	Other Contracts	Future Category	0	0	0	0	0	0
0000940400-25-014353	Other Contracts	Option Category	0	0	0	0	0	0
0000940400-25-014353	Other Contracts	Other Category	0	0	0	0	0	0
0000940400-25-014353	Other Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-014353	Other Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-014353	Other Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-014353	Other Contracts		0	0	0	0	0	0
0000940400-25-014474	Commodity Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-014474	Commodity Contracts	Future Category	0	0	0	0	0	0
0000940400-25-014474	Commodity Contracts	Option Category	0	0	0	0	0	0
0000940400-25-014474	Commodity Contracts	Other Category	0	0	0	0	0	0
0000940400-25-014474	Commodity Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-014474	Commodity Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-014474	Commodity Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-014474	Commodity Contracts		0	0	0	0	0	0
0000940400-25-014474	Credit Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-014474	Credit Contracts	Future Category	0	0	0	0	0	0
0000940400-25-014474	Credit Contracts	Option Category	0	0	0	0	0	0
0000940400-25-014474	Credit Contracts	Other Category	0	0	0	0	0	0
0000940400-25-014474	Credit Contracts	Swap Category	-288377336.36	-23416418.25	-8651938.62	17909561.98	-174704658.28	-28358799.95
0000940400-25-014474	Credit Contracts	Swaption Category	261581287.5	40873969.07	37499.88	-37170554.88	162893429.36	34412989.37
0000940400-25-014474	Credit Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-014474	Credit Contracts		-26796048.86	17457550.82	-8614438.74	-19260992.9	-11811228.92	6054189.42
0000940400-25-014474	Equity Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-014474	Equity Contracts	Future Category	0	0	0	0	0	0
0000940400-25-014474	Equity Contracts	Option Category	0	0	0	0	0	0
0000940400-25-014474	Equity Contracts	Other Category	0	0	0	0	0	0
0000940400-25-014474	Equity Contracts	Swap Category	0	281749.66	-8437399.16	-9107108.14	-1184054.13	1346180.7
0000940400-25-014474	Equity Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-014474	Equity Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-014474	Equity Contracts		0	281749.66	-8437399.16	-9107108.14	-1184054.13	1346180.7
0000940400-25-014474	Foreign Exchange Contracts	Forward Category	-1903610.5	-128082884.15	8909470.62	-8282520.56	72692765.65	57732880.17
0000940400-25-014474	Foreign Exchange Contracts	Future Category	0	0	0	0	0	0
0000940400-25-014474	Foreign Exchange Contracts	Option Category	0	0	0	0	0	0
0000940400-25-014474	Foreign Exchange Contracts	Other Category	0	0	0	0	0	0
0000940400-25-014474	Foreign Exchange Contracts	Swap Category	0	0	0	0	0	0
0000940400-25-014474	Foreign Exchange Contracts	Swaption Category	0	0	0	0	0	0
0000940400-25-014474	Foreign Exchange Contracts	Warrant Category	0	0	0	0	0	0
0000940400-25-014474	Foreign Exchange Contracts		-1903610.5	-128082884.15	8909470.62	-8282520.56	72692765.65	57732880.17
0000940400-25-014474	Interest Rate Contracts	Forward Category	0	0	0	0	0	0
0000940400-25-014474	Interest Rate Contracts	Future Category	171335682.09	-36773106.32	19359613.34	53064740.22	35723180.35	8987319.53
0000940400-25-014474	Interest Rate Contracts	Option Category	0	-17982.16	-25113.41	17982.16	0	0
0000940400-25-014474	Interest Rate Contracts	Other Category	0	0	0	0	0	0
