HOLDING_ID	RATE_RESET_TENOR_ID	RECEIPT_OR_PAYMENT	RESET_DATE	RESET_DATE_UNIT	RATE_TENOR	RATE_TENOR_UNIT
159423380	1501728	REC	Day	1	Day	1
159428579	1501981	REC	Day	1	Day	1
159447411	1502769	REC	Day	1	Day	1
159423158	1501717	REC	Day	1	Day	1
159428977	1501993	PMNT	Day	1	Day	1
159436442	1502294	PMNT	Day	1	Day	1
159443588	1502536	PMNT	Month	6	Month	6
159440147	1502392	PMNT	Month	1	Month	1
159448114	1502809	PMNT	Month	6	Month	6
159367926	1498467	REC	Day	1	Day	1
159375949	1498800	REC	Day	1	Day	1
159370652	1498635	PMNT	Day	1	Day	1
159423944	1501740	REC	Day	1	Day	1
159428770	1501987	REC	Day	1	Day	1
159430323	1502030	REC	Day	1	Day	1
159441142	1502434	REC	Day	1	Day	1
159439634	1502365	REC	Day	1	Day	1
159433823	1502150	PMNT	Month	6	Month	6
159431356	1502060	PMNT	Day	1	Day	1
159429560	1502009	PMNT	Day	1	Day	1
161045088	1519185	REC	Month	1	Day	1
161062340	1523161	REC	Month	1	Day	1
161054970	1521586	REC	Month	1	Day	1
160456439	1513366	PMNT	Month	1	Day	173
160885394	1516625	PMNT	Month	6	Month	6
161063150	1523431	REC	Month	1	Day	1
161047304	1519795	REC	Month	1	Day	1
161055592	1521762	REC	Month	1	Day	1
161059081	1522418	REC	Month	1	Day	1
161056419	1522025	REC	Month	1	Day	1
161066373	1524228	REC	Month	1	Day	1
161048893	1520097	REC	Month	1	Day	1
161045891	1519447	REC	Month	1	Day	1
161058185	1522269	REC	Month	1	Day	1
161053233	1521215	REC	Month	1	Day	1
161060047	1522534	REC	Month	1	Day	1
161042734	1518828	REC	Month	1	Day	1
161042584	1518778	REC	Month	1	Day	1
161056293	1521983	REC	Month	1	Day	1
161047301	1519794	REC	Month	1	Day	1
160518317	1513522	REC	Day	1	Day	0
159387382	1499619	PMNT	Month	6	Month	6
159384619	1499390	PMNT	Day	1	Day	1
159387774	1499646	PMNT	Day	1	Day	1
159387809	1499649	PMNT	Day	1	Day	1
159386604	1499555	PMNT	Month	3	Month	3
161068047	1524630	REC	Month	1	Day	1
161054904	1521564	REC	Month	1	Day	1
161058202	1522273	REC	Month	1	Day	1
161061363	1522849	REC	Month	1	Day	1
161055972	1521876	REC	Month	1	Day	1
161064971	1523777	REC	Month	1	Day	1
161051620	1520790	REC	Month	1	Day	1
161055129	1521639	REC	Month	1	Day	1
161066481	1524264	REC	Month	1	Day	1
161044626	1519033	REC	Month	1	Day	1
161050574	1520465	REC	Month	1	Day	1
161055430	1521708	REC	Month	1	Day	1
161062337	1523160	REC	Month	1	Day	1
161051551	1520767	REC	Month	1	Day	1
161056020	1521892	REC	Month	1	Day	1
161054259	1521437	REC	Month	1	Day	1
161052325	1520991	REC	Month	1	Day	1
161062922	1523355	REC	Month	1	Day	1
161044619	1519031	REC	Month	1	Day	1
161045723	1519391	REC	Month	1	Day	1
161061601	1522921	REC	Month	1	Day	1
161065111	1523814	REC	Month	1	Day	1
161067820	1524600	REC	Month	1	Day	1
161056879	1522093	REC	Month	1	Day	1
161052187	1520945	REC	Month	1	Day	1
161057786	1522197	REC	Month	1	Day	1
161063111	1523418	REC	Month	1	Day	1
161062502	1523215	REC	Month	1	Day	1
161057402	1522159	REC	Month	1	Day	1
161044105	1518953	PMNT	Month	1	Day	1
161061489	1522886	PMNT	Month	1	Day	1
159270300	1493531	REC	Day	1	Day	1
159369072	1498542	REC	Day	1	Day	1
159370794	1498643	REC	Day	1	Day	1
159368078	1498480	REC	Day	1	Day	1
159369404	1498571	REC	Day	1	Day	1
159370112	1498610	REC	Day	1	Day	1
159372312	1498684	PMNT	Day	1	Day	1
159375449	1498778	PMNT	Day	1	Day	1
159376825	1498839	PMNT	Day	1	Day	1
159371158	1498654	PMNT	Day	1	Day	1
159438807	1502337	REC	Day	1	Day	1
159447662	1502785	REC	Day	1	Day	1
159430172	1502025	REC	Month	6	Month	6
159424120	1501746	REC	Day	1	Day	1
159436396	1502292	PMNT	Month	3	Month	3
159346532	1497181	REC	Month	6	Month	6
161063905	1523595	REC	Month	1	Day	1
161052286	1520978	REC	Month	1	Day	1
161068077	1524634	REC	Month	1	Day	1
161065534	1523955	REC	Month	1	Day	1
161052052	1520900	REC	Month	1	Day	1
161058219	1522277	REC	Month	1	Day	1
161054699	1521520	REC	Month	1	Day	1
161060526	1522619	REC	Month	1	Day	1
161053001	1521144	REC	Month	1	Day	1
161057919	1522215	REC	Month	1	Day	1
161055424	1521706	REC	Month	1	Day	1
161052860	1521097	REC	Month	1	Day	1
161044458	1519005	REC	Month	1	Day	1
161067278	1524492	REC	Month	1	Day	1
161059031	1522412	REC	Month	1	Day	1
161048857	1520085	REC	Month	1	Day	1
159385621	1499468	REC	Day	1	Day	1
159384886	1499412	REC	Day	1	Day	1
159388299	1499697	PMNT	Month	3	Month	3
159388673	1499731	PMNT	Day	1	Day	1
159388193	1499684	PMNT	Day	1	Day	1
159795124	1507049	PMNT	Day	1	Year	1
161043679	1518908	REC	Month	1	Day	1
161065306	1523879	REC	Month	1	Day	1
161051889	1520866	REC	Month	1	Day	1
161049082	1520141	REC	Month	1	Day	1
161045009	1519160	REC	Month	1	Day	1
161066647	1524313	REC	Month	1	Day	1
161042518	1518756	REC	Month	1	Day	1
161051524	1520758	REC	Month	1	Day	1
161042641	1518797	REC	Month	1	Day	1
161043992	1518942	REC	Month	1	Day	1
161043477	1518883	REC	Month	1	Day	1
161060819	1522696	REC	Month	1	Day	1
161058312	1522293	REC	Month	1	Day	1
161066904	1524396	REC	Month	1	Day	1
161056560	1522053	REC	Month	1	Day	1
161066767	1524353	REC	Month	1	Day	1
161053543	1521311	REC	Month	1	Day	1
161048779	1520059	REC	Month	1	Day	1
161051416	1520722	REC	Month	1	Day	1
161063968	1523606	REC	Month	1	Day	1
161048153	1519971	REC	Month	1	Day	1
161049675	1520230	REC	Month	1	Day	1
161048248	1519982	REC	Month	1	Day	1
161053356	1521256	REC	Month	1	Day	1
161045075	1519182	REC	Month	1	Day	1
161048289	1519987	REC	Month	1	Day	1
161055481	1521725	REC	Month	1	Day	1
161061203	1522803	REC	Month	1	Day	1
161065917	1524076	REC	Month	1	Day	1
161059998	1522525	REC	Month	1	Day	1
161054751	1521530	REC	Month	1	Day	1
161065614	1523975	REC	Month	1	Day	1
161048902	1520100	REC	Month	1	Day	1
161050808	1520543	REC	Month	1	Day	1
161045765	1519405	REC	Month	1	Day	1
161063255	1523466	REC	Month	1	Day	1
159375317	1498775	REC	Day	1	Day	1
159376240	1498814	REC	Day	1	Day	1
159370214	1498617	PMNT	Day	1	Day	1
159425479	1501819	REC	Day	1	Day	1
159429717	1502017	REC	Day	1	Day	1
159424389	1501754	PMNT	Day	1	Day	1
159424497	1501758	PMNT	Month	1	Month	1
159442955	1502499	PMNT	Day	1	Day	1
159342982	1497082	REC	Day	1	Day	1
161060365	1522593	REC	Month	1	Day	1
161067048	1524423	REC	Month	1	Day	1
161053985	1521385	REC	Month	1	Day	1
161046446	1519614	REC	Month	1	Day	1
161061342	1522842	REC	Month	1	Day	1
161055412	1521702	REC	Month	1	Day	1
161063643	1523546	REC	Month	1	Day	1
161067215	1524471	REC	Month	1	Day	1
161046281	1519577	REC	Month	1	Day	1
161061119	1522775	REC	Month	1	Day	1
161042060	1518628	REC	Month	1	Day	1
161062406	1523183	REC	Month	1	Day	1
161055930	1521862	REC	Month	1	Day	1
161053099	1521175	REC	Month	1	Day	1
161059504	1522466	REC	Month	1	Day	1
161068203	1524651	REC	Month	1	Day	1
161042572	1518774	REC	Month	1	Day	1
161057585	1522177	REC	Month	1	Day	1
161060564	1522626	REC	Month	1	Day	1
161053293	1521235	REC	Month	1	Day	1
161050802	1520541	REC	Month	1	Day	1
161066872	1524388	REC	Month	1	Day	1
159386653	1499559	REC	Day	0	Day	0
159386525	1499546	REC	Day	1	Day	1
159389370	1499792	REC	Month	6	Month	6
159390592	1499867	REC	Day	1	Day	1
159389120	1499775	PMNT	Day	1	Day	1
159386653	1499560	PMNT	Month	3	Day	1
161062886	1523343	REC	Month	1	Day	1
161066292	1524201	REC	Month	1	Day	1
161052896	1521109	REC	Month	1	Day	1
161059814	1522503	REC	Month	1	Day	1
161060720	1522663	REC	Month	1	Day	1
161045180	1519210	REC	Month	1	Day	1
161048650	1520033	REC	Month	1	Day	1
161053353	1521255	REC	Month	1	Day	1
161042852	1518852	REC	Month	1	Day	1
161066034	1524115	REC	Month	1	Day	1
161065558	1523963	REC	Month	1	Day	1
161047401	1519820	REC	Month	1	Day	1
161058297	1522291	REC	Month	1	Day	1
161065282	1523871	REC	Month	1	Day	1
161067045	1524422	REC	Month	1	Day	1
161054475	1521478	REC	Month	1	Day	1
161066999	1524409	REC	Month	1	Day	1
161048162	1519972	REC	Month	1	Day	1
161058929	1522400	REC	Month	1	Day	1
161042823	1518847	REC	Month	1	Day	1
161053055	1521162	REC	Month	1	Day	1
161063312	1523485	REC	Month	1	Day	1
161050760	1520527	REC	Month	1	Day	1
161057480	1522168	REC	Month	1	Day	1
161067448	1524542	REC	Month	1	Day	1
161053473	1521295	REC	Month	1	Day	1
161060822	1522697	REC	Month	1	Day	1
161056314	1521990	REC	Month	1	Day	1
161066406	1524239	REC	Month	1	Day	1
161045408	1519286	REC	Month	1	Day	1
161061817	1522993	REC	Month	1	Day	1
161047470	1519843	REC	Month	1	Day	1
161068496	1524690	REC	Month	1	Day	1
161045459	1519303	REC	Month	1	Day	1
161050250	1520357	REC	Month	1	Day	1
161056578	1522055	REC	Month	1	Day	1
160915293	1516685	REC	Day	1	Year	1
160915425	1516699	REC	Day	1	Year	1
161059605	1522478	PMNT	Month	1	Day	1
161061477	1522884	PMNT	Month	1	Day	1
161066541	1524284	PMNT	Month	1	Day	1
161061610	1522924	PMNT	Month	1	Day	1
161068412	1524679	PMNT	Month	1	Day	1
161053082	1521171	PMNT	Month	1	Day	1
161042614	1518788	PMNT	Month	1	Day	1
161046017	1519489	PMNT	Month	1	Day	1
161047313	1519798	PMNT	Month	1	Day	1
161066382	1524231	PMNT	Month	1	Day	1
161044159	1518959	PMNT	Month	1	Day	1
161067206	1524469	PMNT	Month	1	Day	1
161053085	1521172	PMNT	Month	1	Day	1
161058972	1522405	PMNT	Month	1	Day	1
161042846	1518851	PMNT	Month	1	Day	1
161047289	1519790	PMNT	Month	1	Day	1
161068633	1524708	PMNT	Month	1	Day	1
161047339	1519805	PMNT	Month	1	Day	1
161047070	1519717	PMNT	Month	1	Day	1
161067302	1524500	PMNT	Month	1	Day	1
161048758	1520052	PMNT	Month	1	Day	1
161055469	1521721	PMNT	Month	1	Day	1
161053959	1521381	PMNT	Month	1	Day	1
161060780	1522683	PMNT	Month	1	Day	1
161045354	1519268	PMNT	Month	1	Day	1
161047178	1519753	PMNT	Month	1	Day	1
161043780	1518919	PMNT	Month	1	Day	1
161047774	1519905	PMNT	Month	1	Day	1
161050091	1520304	PMNT	Month	1	Day	1
161050595	1520472	PMNT	Month	1	Day	1
161060142	1522552	PMNT	Month	1	Day	1
161064440	1523672	PMNT	Month	1	Day	1
161041973	1518606	PMNT	Month	1	Day	1
161056332	1521996	PMNT	Month	1	Day	1
161056365	1522007	PMNT	Month	1	Day	1
161065980	1524097	PMNT	Month	1	Day	1
161043826	1518924	PMNT	Month	1	Day	1
156405002	1456924	REC	Month	12	Month	12
156406115	1456932	PMNT	Day	1	Day	1
156391473	1456780	PMNT	Month	12	Month	12
159293293	1494391	REC	Day	1	Day	1
159296992	1494602	REC	Day	1	Day	1
159284416	1494027	REC	Day	1	Day	1
159284704	1494036	PMNT	Day	1	Day	1
159185913	1491281	PMNT	Day	1	Month	0
159166679	1488243	PMNT	Day	1	Month	6
159177640	1490178	PMNT	Day	1	Month	0
159182696	1491016	PMNT	Day	1	Month	0
159182477	1490996	PMNT	Month	6	Month	6
159269175	1493494	REC	Day	1	Day	1
159270061	1493521	REC	Day	1	Day	1
159270493	1493540	REC	Day	1	Day	1
159276999	1493866	REC	Day	1	Day	1
159370588	1498633	REC	Day	1	Day	1
159370721	1498639	REC	Day	1	Day	1
159370157	1498613	PMNT	Day	1	Day	1
159424179	1501749	REC	Day	1	Day	1
159422869	1501711	REC	Day	1	Day	1
159424199	1501750	REC	Day	1	Day	1
159428561	1501980	PMNT	Month	3	Month	3
159429254	1502001	PMNT	Day	1	Day	1
159433140	1502118	PMNT	Day	1	Day	1
161062349	1523164	REC	Month	1	Day	1
161042638	1518796	REC	Month	1	Day	1
161047380	1519813	REC	Month	1	Day	1
161046248	1519566	REC	Month	1	Day	1
161066442	1524251	REC	Month	1	Day	1
161063069	1523404	REC	Month	1	Day	1
161054291	1521443	REC	Month	1	Day	1
161046482	1519620	REC	Month	1	Day	1
161060753	1522674	REC	Month	1	Day	1
161062040	1523064	REC	Month	1	Day	1
161066472	1524261	REC	Month	1	Day	1
161060509	1522616	REC	Month	1	Day	1
161051635	1520795	REC	Month	1	Day	1
161042461	1518737	REC	Month	1	Day	1
161050892	1520571	REC	Month	1	Day	1
161051884	1520865	REC	Month	1	Day	1
161060810	1522693	REC	Month	1	Day	1
161062394	1523179	REC	Month	1	Day	1
161057307	1522146	REC	Month	1	Day	1
161060658	1522642	REC	Month	1	Day	1
161065195	1523842	REC	Month	1	Day	1
161065108	1523813	REC	Month	1	Day	1
161052085	1520911	REC	Month	1	Day	1
161042530	1518760	REC	Month	1	Day	1
161050304	1520375	REC	Month	1	Day	1
160526039	1513624	PMNT	Day	0	Day	0
159386926	1499591	REC	Day	1	Day	1
159385631	1499470	REC	Month	6	Month	6
159388232	1499689	PMNT	Day	1	Day	1
159388814	1499748	PMNT	Day	1	Day	1
159794918	1507043	REC	Day	1	Year	1
159794198	1507027	PMNT	Day	1	Year	1
161053368	1521260	REC	Month	1	Day	1
161048620	1520028	REC	Month	1	Day	1
161066214	1524175	REC	Month	1	Day	1
161047967	1519937	REC	Month	1	Day	1
161051533	1520761	REC	Month	1	Day	1
161050466	1520429	REC	Month	1	Day	1
161064004	1523610	REC	Month	1	Day	1
159388223	1499688	REC	Day	1	Day	1
159383768	1499331	REC	Day	1	Day	1
159388007	1499666	PMNT	Day	1	Day	1
160443258	1513344	PMNT	Month	1	Day	173
161067326	1524508	REC	Month	1	Day	1
161048741	1520048	REC	Month	1	Day	1
161068367	1524673	REC	Month	1	Day	1
161044857	1519110	REC	Month	1	Day	1
161053811	1521360	REC	Month	1	Day	1
161068297	1524664	REC	Month	1	Day	1
161051557	1520769	REC	Month	1	Day	1
161062688	1523277	REC	Month	1	Day	1
161051712	1520814	REC	Month	1	Day	1
161066370	1524227	REC	Month	1	Day	1
161055772	1521816	REC	Month	1	Day	1
161051120	1520647	REC	Month	1	Day	1
161045288	1519246	REC	Month	1	Day	1
161060801	1522690	REC	Month	1	Day	1
161064172	1523632	REC	Month	1	Day	1
161055712	1521796	REC	Month	1	Day	1
161052208	1520952	REC	Month	1	Day	1
161054567	1521495	REC	Month	1	Day	1
161055601	1521765	REC	Month	1	Day	1
161062685	1523276	REC	Month	1	Day	1
161059554	1522472	REC	Month	1	Day	1
161044650	1519041	REC	Month	1	Day	1
161052223	1520957	REC	Month	1	Day	1
161048869	1520089	REC	Month	1	Day	1
161048498	1520013	REC	Month	1	Day	1
161065285	1523872	REC	Month	1	Day	1
161068313	1524666	REC	Month	1	Day	1
161050310	1520377	REC	Month	1	Day	1
161050634	1520485	REC	Month	1	Day	1
161056487	1522045	REC	Month	1	Day	1
161059278	1522441	REC	Month	1	Day	1
161058559	1522343	REC	Month	1	Day	1
161054428	1521469	REC	Month	1	Day	1
161061523	1522895	PMNT	Month	1	Day	1
161062061	1523068	PMNT	Month	1	Day	1
161065647	1523986	PMNT	Month	1	Day	1
161052790	1521075	PMNT	Month	1	Day	1
161061775	1522979	PMNT	Month	1	Day	1
161043419	1518875	PMNT	Month	1	Day	1
161049603	1520218	PMNT	Month	1	Day	1
161045480	1519310	PMNT	Month	1	Day	1
161048797	1520065	PMNT	Month	1	Day	1
161066544	1524285	PMNT	Month	1	Day	1
161050082	1520301	PMNT	Month	1	Day	1
161052196	1520948	PMNT	Month	1	Day	1
161056380	1522012	PMNT	Month	1	Day	1
161051724	1520818	PMNT	Month	1	Day	1
161064529	1523689	PMNT	Month	1	Day	1
161047413	1519824	PMNT	Month	1	Day	1
161050355	1520392	PMNT	Month	1	Day	1
161047154	1519745	PMNT	Month	1	Day	1
161047124	1519735	PMNT	Month	1	Day	1
161061682	1522948	PMNT	Month	1	Day	1
161061068	1522758	PMNT	Month	1	Day	1
161066121	1524144	PMNT	Month	1	Day	1
161062958	1523367	PMNT	Month	1	Day	1
161044141	1518957	PMNT	Month	1	Day	1
161047145	1519742	PMNT	Month	1	Day	1
161047079	1519720	PMNT	Month	1	Day	1
161051867	1520862	PMNT	Month	1	Day	1
161061937	1523033	PMNT	Month	1	Day	1
161044361	1518989	PMNT	Month	1	Day	1
161048833	1520077	PMNT	Month	1	Day	1
161065048	1523793	PMNT	Month	1	Day	1
161066617	1524303	PMNT	Month	1	Day	1
161065144	1523825	PMNT	Month	1	Day	1
161055535	1521743	PMNT	Month	1	Day	1
161042032	1518624	PMNT	Month	1	Day	1
161042452	1518734	PMNT	Month	1	Day	1
161061324	1522836	PMNT	Month	1	Day	1
161063894	1523593	PMNT	Month	1	Day	1
161047609	1519878	PMNT	Month	1	Day	1
161042200	1518650	PMNT	Month	1	Day	1
161053266	1521226	PMNT	Month	1	Day	1
161054662	1521513	PMNT	Month	1	Day	1
161064124	1523626	PMNT	Month	1	Day	1
161062009	1523057	PMNT	Month	1	Day	1
161064397	1523664	PMNT	Month	1	Day	1
161045291	1519247	PMNT	Month	1	Day	1
161047035	1519708	PMNT	Month	1	Day	1
161061907	1523023	PMNT	Month	1	Day	1
161047664	1519887	PMNT	Month	1	Day	1
156402191	1456904	REC	Month	12	Month	12
156396062	1456835	PMNT	Month	6	Month	6
156402419	1456907	PMNT	Day	1	Day	1
156405532	1456928	PMNT	Day	1	Day	1
156084894	1455527	REC	Day	1	Year	1
156084886	1455523	PMNT	Day	1	Year	1
156397156	1456850	PMNT	Day	1	Day	1
156396287	1456837	PMNT	Day	1	Day	1
156397309	1456854	PMNT	Month	6	Month	6
156369515	1456610	REC	Month	12	Month	12
161051548	1520766	REC	Month	1	Day	1
159345372	1497147	PMNT	Day	1	Day	1
160448675	1513352	PMNT	Month	1	Day	216
161047461	1519840	REC	Month	1	Day	1
161067078	1524433	REC	Month	1	Day	1
161067138	1524453	REC	Month	1	Day	1
161062715	1523286	REC	Month	1	Day	1
161052424	1521024	REC	Month	1	Day	1
161066523	1524278	REC	Month	1	Day	1
160911322	1516657	PMNT	Day	1	Year	5
160915433	1516701	PMNT	Day	1	Year	4
161064879	1523760	REC	Month	1	Day	1
161063294	1523479	REC	Month	1	Day	1
161063066	1523403	REC	Month	1	Day	1
161055090	1521626	REC	Month	1	Day	1
161067260	1524486	REC	Month	1	Day	1
161049070	1520139	REC	Month	1	Day	1
161056407	1522021	REC	Month	1	Day	1
161056481	1522044	REC	Month	1	Day	1
161059227	1522435	REC	Month	1	Day	1
161054301	1521445	REC	Month	1	Day	1
160518359	1513528	REC	Day	1	Month	12
160533739	1513675	PMNT	Day	1	Month	12
159384182	1499360	REC	Day	1	Day	1
159388998	1499760	REC	Day	1	Day	1
159386481	1499543	REC	Day	1	Day	1
159386853	1499582	REC	Day	1	Day	1
159387266	1499614	PMNT	Month	3	Month	3
159382591	1499243	PMNT	Day	1	Day	1
159385034	1499419	PMNT	Day	1	Day	1
159385340	1499453	PMNT	Day	1	Day	1
160440797	1513341	PMNT	Month	1	Day	173
159795549	1507059	PMNT	Day	1	Year	1
161054730	1521526	REC	Month	1	Day	1
161047085	1519722	REC	Month	1	Day	1
161057538	1522173	REC	Month	1	Day	1
161066659	1524317	REC	Month	1	Day	1
161050727	1520516	REC	Month	1	Day	1
161062391	1523178	REC	Month	1	Day	1
161065878	1524063	REC	Month	1	Day	1
161052253	1520967	REC	Month	1	Day	1
161060158	1522555	REC	Month	1	Day	1
161064578	1523698	REC	Month	1	Day	1
161054967	1521585	REC	Month	1	Day	1
161052232	1520960	REC	Month	1	Day	1
161048723	1520045	REC	Month	1	Day	1
161056203	1521953	REC	Month	1	Day	1
161048699	1520041	REC	Month	1	Day	1
161050379	1520400	REC	Month	1	Day	1
161055460	1521718	REC	Month	1	Day	1
161046956	1519695	REC	Month	1	Day	1
161050787	1520536	REC	Month	1	Day	1
161058283	1522289	REC	Month	1	Day	1
161060382	1522596	REC	Month	1	Day	1
161054080	1521403	REC	Month	1	Day	1
161056176	1521944	REC	Month	1	Day	1
161051566	1520772	REC	Month	1	Day	1
161048427	1520004	REC	Month	1	Day	1
161062637	1523260	REC	Month	1	Day	1
161045558	1519336	REC	Month	1	Day	1
161060869	1522707	REC	Month	1	Day	1
161065363	1523898	REC	Month	1	Day	1
161060115	1522547	REC	Month	1	Day	1
161050640	1520487	REC	Month	1	Day	1
161053494	1521302	REC	Month	1	Day	1
160908484	1516650	REC	Day	1	Year	1
161067221	1524473	PMNT	Month	1	Day	1
161053248	1521220	PMNT	Month	1	Day	1
161054196	1521425	PMNT	Month	1	Day	1
161054672	1521515	PMNT	Month	1	Day	1
161044895	1519123	PMNT	Month	1	Day	1
161067479	1524548	PMNT	Month	1	Day	1
161062544	1523229	PMNT	Month	1	Day	1
161065294	1523875	PMNT	Month	1	Day	1
161048012	1519946	PMNT	Month	1	Day	1
161058715	1522374	PMNT	Month	1	Day	1
161065177	1523836	PMNT	Month	1	Day	1
161046002	1519484	PMNT	Month	1	Day	1
161066713	1524335	PMNT	Month	1	Day	1
161049832	1520256	PMNT	Month	1	Day	1
161044519	1519015	PMNT	Month	1	Day	1
161045750	1519400	PMNT	Month	1	Day	1
161052839	1521090	PMNT	Month	1	Day	1
161055439	1521711	PMNT	Month	1	Day	1
161066884	1524392	PMNT	Month	1	Day	1
161051973	1520881	PMNT	Month	1	Day	1
161053565	1521314	PMNT	Month	1	Day	1
161061149	1522785	PMNT	Month	1	Day	1
161052890	1521107	PMNT	Month	1	Day	1
161067386	1524528	PMNT	Month	1	Day	1
161042587	1518779	PMNT	Month	1	Day	1
161053422	1521278	PMNT	Month	1	Day	1
161050358	1520393	PMNT	Month	1	Day	1
157288383	1460298	REC	Month	12	Month	12
156397892	1456862	REC	Day	1	Day	1
156401765	1456900	REC	Day	1	Day	1
156393162	1456802	REC	Month	1	Month	1
156408844	1456947	PMNT	Month	12	Month	12
156401877	1456901	PMNT	Month	12	Month	12
156398792	1456872	PMNT	Month	12	Month	12
161065486	1523939	PMNT	Month	1	Day	1
161064044	1523615	PMNT	Month	1	Day	1
161061829	1522997	PMNT	Month	1	Day	1
161063932	1523600	PMNT	Month	1	Day	1
161055936	1521864	PMNT	Month	1	Day	1
161042755	1518835	PMNT	Month	1	Day	1
161053263	1521225	PMNT	Month	1	Day	1
161068713	1524723	PMNT	Month	1	Day	1
161042162	1518641	PMNT	Month	1	Day	1
161055610	1521768	PMNT	Month	1	Day	1
161061622	1522928	PMNT	Month	1	Day	1
161045747	1519399	PMNT	Month	1	Day	1
161055331	1521675	PMNT	Month	1	Day	1
161065638	1523983	PMNT	Month	1	Day	1
161068290	1524663	PMNT	Month	1	Day	1
161054185	1521423	PMNT	Month	1	Day	1
161043385	1518871	PMNT	Month	1	Day	1
161061432	1522872	PMNT	Month	1	Day	1
161045336	1519262	PMNT	Month	1	Day	1
161056371	1522009	PMNT	Month	1	Day	1
161056452	1522036	PMNT	Month	1	Day	1
161042239	1518663	PMNT	Month	1	Day	1
161056338	1521998	PMNT	Month	1	Day	1
161062280	1523141	PMNT	Month	1	Day	1
161059614	1522479	PMNT	Month	1	Day	1
161052133	1520927	PMNT	Month	1	Day	1
161062490	1523211	PMNT	Month	1	Day	1
161064333	1523652	PMNT	Month	1	Day	1
161056086	1521914	PMNT	Month	1	Day	1
161054143	1521415	PMNT	Month	1	Day	1
161043351	1518867	PMNT	Month	1	Day	1
161055721	1521799	PMNT	Month	1	Day	1
161055042	1521610	PMNT	Month	1	Day	1
161055993	1521883	PMNT	Month	1	Day	1
161042293	1518681	PMNT	Month	1	Day	1
161060958	1522722	PMNT	Month	1	Day	1
161054783	1521536	PMNT	Month	1	Day	1
161051198	1520669	PMNT	Month	1	Day	1
161045297	1519249	PMNT	Month	1	Day	1
161043428	1518876	PMNT	Month	1	Day	1
161046152	1519534	PMNT	Month	1	Day	1
156413533	1456964	REC	Month	12	Month	12
156415615	1456974	PMNT	Month	12	Month	12
156345565	1456508	PMNT	Month	12	Month	12
156399177	1456878	PMNT	Day	1	Day	1
156390508	1456774	PMNT	Month	6	Month	6
156369055	1456607	PMNT	Month	12	Month	12
156451030	1457036	PMNT	Month	12	Month	12
157664114	1470699	PMNT	Day	1	Year	1
157666176	1470783	REC	Day	1	Year	1
158244866	1481354	PMNT	Month	1	Day	122
